flo2d_250_station_id,ob_1_id,ob_1_dist,ob_2_id,ob_2_dist,ob_3_id,ob_3_dist,ob_4_id,ob_4_dist,ob_5_id,ob_5_dist,ob_6_id,ob_6_dist,ob_7_id,ob_7_dist,ob_8_id,ob_8_dist,ob_9_id,ob_9_dist,ob_10_id,ob_10_dist
6746,100057,10.698513471440178,100042,11.208644122705497,100043,13.320563482896889,100056,13.556163178954328,100038,17.653282520701914,100064,18.37632197713641,100039,36.26864660246636,100063,38.21189144703033,100037,40.913464672808495,100041,77.55233681783787
6747,100057,10.712684573842836,100042,11.365669723813115,100043,13.364533831518473,100056,13.543691280442037,100038,17.629907457071226,100064,18.479584140179366,100039,36.08266093449809,100063,38.10172010288925,100037,40.930068235572236,100041,77.4079528577031
6748,100057,10.732722620630325,100042,11.526035628010016,100043,13.4130690487713,100056,13.535874208720868,100038,17.610087840009054,100064,18.58567066880411,100039,35.89747090173713,100063,37.99289149732715,100037,40.9482073134998,100041,77.2641164128627
6749,100057,10.758722215041916,100042,11.690335036835137,100043,13.466364470042821,100056,13.532716441876788,100038,17.593771716152276,100064,18.69502127175269,100039,35.71227484646302,100063,37.884944678609784,100037,40.967970317967485,100041,77.12019776678223
6750,100057,10.790412144501955,100042,11.856987342869203,100043,13.523897188088846,100056,13.534249063663093,100038,17.58111276490709,100064,18.806624117203278,100039,35.528717077966945,100063,37.77884232077906,100037,40.9891809095577,100041,76.97746801107289
6751,100057,10.827843210504616,100042,12.026581735896734,100056,13.540446258037397,100043,13.585835344468379,100038,17.572038939769293,100064,18.920906549367544,100039,35.34599274343958,100063,37.67411742262375,100037,41.01192038266254,100041,76.83529500779997
6752,100057,10.870956110153683,100042,12.198995511988512,100056,13.551301625161015,100043,13.652118978777011,100038,17.566555796563083,100064,19.037820312009234,100039,35.164114835118056,100063,37.57078150330616,100037,41.03618619614914,100041,76.6936818533793
6753,100057,10.919683542917241,100042,12.374110819138819,100056,13.56680398379123,100043,13.72268512073255,100038,17.56466669746514,100064,19.157317229247067,100039,34.983096554486494,100063,37.46884605424524,100037,41.061975643287894,100041,76.5526316546667
6754,100057,10.973950720031088,100042,12.55181458918942,100056,13.586937427323578,100043,13.797468064189736,100038,17.566372802503118,100064,19.279349269438644,100039,34.80295131541391,100063,37.36832253673523,100037,41.08928585565876,100041,76.41214752918037
6755,100057,11.033675903541331,100042,12.731998438641202,100056,13.611681406208895,100043,13.876399633643054,100038,17.571673064204376,100064,19.40386860176644,100039,34.62369274478744,100063,37.26922237575839,100037,41.118113803185764,100041,76.27223260502777
6756,100057,11.098770980501873,100042,12.914558560976802,100056,13.641010830801386,100043,13.959409455232972,100038,17.580564231833502,100064,19.530827652157733,100039,34.44533468577897,100063,37.17155695501551,100037,41.14845629557316,100041,76.13289002011899
6757,100057,11.169142062694467,100042,13.099395606542698,100056,13.674896196752663,100043,14.046425225827626,100038,17.593040861091115,100064,19.660179156832424,100039,34.26789119936582,100063,37.07533761332353,100037,41.18030998535389,100041,75.99412292302942
6758,100057,11.244690095990858,100042,13.286414547440941,100056,13.71330373117041,100043,14.137372975383538,100038,17.609095330997985,100064,19.791876207319422,100039,34.09137656615251,100063,36.980575637778536,100037,41.21367136816608,100041,75.85593447184957
